id,safra,y,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_12,VAR_13,VAR_14,VAR_15,VAR_16,VAR_17,VAR_18,VAR_19,VAR_20,VAR_21,VAR_22,VAR_23,VAR_24,VAR_25,VAR_26,VAR_27,VAR_28,VAR_29,VAR_30,VAR_31,VAR_32,VAR_33,VAR_34,VAR_35,VAR_36,VAR_37,VAR_38,VAR_39,VAR_40,VAR_41,VAR_42,VAR_43,VAR_44,VAR_45,VAR_46,VAR_47,VAR_48,VAR_49,VAR_50,VAR_51,VAR_52,VAR_53,VAR_54,VAR_55,VAR_56,VAR_57,VAR_58,VAR_59,VAR_60,VAR_61,VAR_62,VAR_63,VAR_64,VAR_65,VAR_66,VAR_67,VAR_68,VAR_69,VAR_70,VAR_71,VAR_72,VAR_73,VAR_74,VAR_75,VAR_76,VAR_77,VAR_78
3826,201408,0,0.0,0.0,0.0,0.0,,1951.0,,,800.0,83.0,,,,516.0,,126.0,2000.0,23.0,10.0,8,442.0,11.0,31.58,,8.0,153.0,,9.0,0.0,800.0,0.0,0.133832912727673,1.0,,,0.0,-2.0,,,5.0,0.0,0.0,,7.0,,0.0,811.65,-2.0,,184.16,516.0,,1800.0,2800.0,184.16,,38,,,-0.231735369185606,0.0,1254.0,184.16,0,,5.0,-142.0,-2.0,84.77,0.0,0.0,971.0,0.0,0.0,184.16,,0.0,0.0
3827,201408,1,6.0,0.0,0.0,0.0,50.27,2042.0,10.99,26.39,1400.0,275.0,,455.0,47.15,,28.65,198.0,42.98,33.0,21.0,12,680.0,22.0,73.31,321.95,10.0,,930.0,12.0,,2800.0,14.0,0.133832912727673,1.0,131.96,,,,10.99,231.0,8.0,,,26.0,12.0,377.2,,233.82,,,,,85.96,1657.88,1400.0,,,44,213.0,249.0,-0.059298901120992,,2090.0,,0,540.0,23.0,,,398.28,,,32.0,,,,454.55,119.37,
3828,201403,0,14.0,0.0,0.0,0.0,59.52,4745.0,42.98,50.38,400.0,137.0,,,54.89,585.0,,67.0,1000.0,110.0,73.0,6,2651.0,100.0,29.47,416.64,1.0,287.0,560.0,2.0,25.0,800.0,3.0,0.133832912727673,27.0,201.53,,,9.0,85.97,264.0,1.0,7.08,34.0,,2.0,325.85,34.0,0.0,9.0,0.0,118.1,186.0,,1500.0,1000.0,,118.1,57,274.0,372.5,0.319424920164188,1.32,1672.0,66.01,1,1155.43,7.0,-35.0,9.0,206.29,5.28,1.0,75.0,1.0,3.0,472.4,402.69,68.34,3.0
3829,201404,0,0.0,0.0,0.0,0.0,52.9,409.0,79.31,66.62,1500.0,,189.34,,,,165.52,,,,0.0,12,,0.0,,264.52,0.0,,,0.0,,1500.0,,0.090634138151029,0.0,532.96,841.33,,,237.93,,0.0,,,,0.0,,,,,,,,718.29,1500.0,1500.0,,,60,264.0,,0.357323965312407,,,,1,66.7,,,,,,,-39.0,,,,,,
3830,201401,0,79.0,0.0,1.0,1.0,,252.0,181.52,1.97,200.0,,55.98,,,,,,42.98,,0.0,6,,0.0,,,0.0,,,0.0,,200.0,,0.0571981886428283,0.0,1.97,115.96,,,181.52,,0.0,,,,0.0,,,,,,,,,400.0,,,,20,,,-0.690749137734589,,,,1,818.09,,,,,,,58.0,,,,,,
3831,201409,1,174.0,3.0,1.0,6.0,,1025.0,,100.75,1055.09,364.0,,,91.07,,,,1055.09,,0.0,12,,0.0,116.85,,0.0,,388.0,0.0,,3165.27,,0.133832912727673,0.0,302.29,,,,,316.0,6.0,,,,9.0,428.62,,,,,,,,,1055.09,,,33,,329.86,-0.354107585360257,,,,0,756.17,9.0,,,483.11,,,38.0,,,,505.08,117.23,
3832,201408,0,20.0,0.0,0.0,0.0,148.94,2952.0,182.74,62.96,1500.0,1327.0,0.99,1968.0,137.77,,111.56,300.0,,78.0,32.0,6,2130.0,45.0,266.15,669.78,11.0,,569.0,11.0,,3000.0,28.0,0.133832912727673,13.0,314.87,0.99,,,913.76,687.0,12.0,,,33.0,12.0,688.88,,41.93,,,,,557.8,1500.0,1500.0,,,44,667.0,459.89,-0.059298901120992,,2508.0,,0,2469.28,25.0,,,1330.86,,,76.0,,,,673.07,0.0,
3834,201408,0,0.0,0.0,0.0,0.0,,4833.0,,,1000.0,489.0,43.7,633.0,,1729.0,,91.0,,41.0,32.0,12,1308.0,35.0,91.33,,10.0,1366.0,,11.0,,1700.0,0.0,0.133832912727673,3.0,,305.9,,,,,3.0,,,13.0,4.0,,,0.0,,,,1056.0,,2589.55,1000.0,,,46,,470.83,-0.016208722718011,,1254.0,,1,2129.4,8.0,,,730.64,,0.0,96.0,0.0,0.0,,381.92,240.73,0.0
3835,201408,0,0.0,0.0,0.0,0.0,65.26,726.0,,69.98,1000.0,135.0,53.92,,153.37,388.0,44.99,,4000.0,,0.0,10,,0.0,45.88,210.95,0.0,43.0,,0.0,2.0,2000.0,0.0,0.133832912727673,0.0,149.97,180.72,3.4,2.0,,517.0,0.0,0.0,2.0,,0.0,573.42,2.0,,2.0,0.0,170.15,388.0,89.99,2000.0,1000.0,170.15,170.15,52,208.0,289.43,0.156301087833759,0.0,,170.15,1,1198.98,6.0,-39.0,2.0,136.76,,0.0,38.0,0.0,0.0,510.45,411.55,0.0,0.0
3836,201402,0,0.0,0.0,0.0,0.0,,314.0,158.93,87.16,600.0,,43.19,,,,118.47,,3500.0,,0.0,12,,0.0,,,0.0,,,0.0,,600.0,,0.090634138151029,0.0,435.86,86.38,,,282.9,,0.0,,,,0.0,,,,,,,,236.95,1200.0,1000.0,,,48,,,0.079926420595367,,,,1,544.03,,,,,,,58.0,,,,,,
3837,201404,1,4.0,0.0,0.0,0.0,,1424.0,57.57,60.78,1956.95,433.0,33.16,328.0,60.02,328.0,8.98,35.0,1000.0,,0.0,12,,0.0,83.82,,8.0,0.0,380.0,11.0,26.0,1956.95,21.0,0.133832912727673,0.0,303.92,232.12,11.04,26.0,287.88,289.0,6.0,11.04,26.0,14.0,8.0,454.34,26.0,0.0,22.0,7.36,184.16,328.0,8.98,2956.95,3956.95,184.16,184.16,63,,304.43,0.412255795406189,,,184.16,0,1122.49,21.0,-11.0,22.0,611.79,,2.0,44.0,2.0,2.0,552.48,373.01,175.9,2.0
3839,201407,0,16.0,0.0,0.0,0.0,23.49,706.0,,,300.0,,39.98,,33.58,,34.99,,,,0.0,12,,0.0,,93.97,0.0,,678.0,0.0,,300.0,,0.133832912727673,0.0,,199.93,,,,100.0,0.0,,,,0.0,100.75,,,,,,,89.98,300.0,300.0,,,70,93.0,117.6,0.721630021341369,,,,1,1760.15,,,,,,,90.0,,,,117.6,,
3840,201406,1,161.0,3.0,5.0,2.0,14.39,2502.0,26.97,34.98,1000.0,265.0,,,,,,72.0,,67.0,21.0,12,1019.0,29.0,65.83,28.78,1.0,,,1.0,,1000.0,,0.133832912727673,8.0,69.97,,,,188.79,,3.0,,,,4.0,,,0.0,,,,,,1000.0,1000.0,,,48,28.0,230.67,0.079926420595367,,,,1,222.64,10.0,,,376.86,,,75.0,,,,666.75,110.88,
3842,201403,0,49.0,0.0,0.0,1.0,,212.0,35.99,73.3,250.0,,36.41,,,,,,,,0.0,6,,0.0,,,0.0,,,0.0,,250.0,,0.0571981886428283,0.0,199.93,129.93,,,71.98,,0.0,,,,0.0,,,,,,,,,250.0,250.0,,,58,,,0.357323965312407,,,,1,629.45,,,,,,,11.0,,,,,,
3844,201401,0,176.0,3.0,2.0,3.0,36.99,924.0,59.97,62.99,650.0,239.0,,,17.99,,,,,,0.0,6,,0.0,61.67,184.98,0.0,,,0.0,,650.0,,0.133832912727673,0.0,125.98,,,,79.97,35.0,3.0,,,,7.0,35.99,,,,,,,,1950.0,,,,26,184.0,186.53,-0.411786729965823,,,,0,438.0,7.0,,,240.93,,,2.0,,,,382.96,0.0,
3845,201402,0,34.0,0.0,0.0,1.0,257.91,628.0,98.96,36.89,500.0,,72.59,,64.78,386.0,59.96,,1700.0,,0.0,6,,0.0,,727.3,0.0,14.0,303.0,0.0,7.0,500.0,0.0,0.133832912727673,0.0,138.23,217.19,0.0,7.0,265.91,193.0,0.0,2.92,7.0,,0.0,194.35,7.0,,7.0,2.92,145.84,386.0,193.9,1000.0,850.0,145.84,145.84,38,722.0,178.27,-0.231735369185606,,,145.84,1,400.95,,-6.0,1.0,,,0.0,-16.0,0.0,0.0,437.52,245.0,,0.0
3846,201406,0,0.0,0.0,0.0,0.0,,168.0,70.29,,759.63,,,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,759.63,,0.0571981886428283,0.0,,,,,492.03,,0.0,,,,0.0,,,,,,,,,759.63,759.63,,,21,,,-0.690749137734589,,,,1,537.39,,,,,,,168.0,,,,,,
3847,201407,0,27.0,0.0,0.0,0.0,63.98,1665.0,23.96,,1000.0,267.0,39.97,484.0,,438.0,102.02,56.0,4500.0,8.0,6.0,12,268.0,7.0,57.56,319.92,8.0,106.0,874.0,12.0,2.0,1000.0,8.0,0.133832912727673,1.0,,119.94,0.0,2.0,23.96,,8.0,4.71,2.0,20.0,11.0,,2.0,0.0,2.0,,235.42,438.0,525.3,2500.0,4000.0,235.42,235.42,55,319.0,,0.219380082347677,0.0,,235.42,0,1581.04,16.0,-365.0,2.0,318.83,0.0,0.0,94.0,0.0,0.0,706.26,,49.7,0.0
3848,201408,0,21.0,0.0,0.0,0.0,223.76,970.0,74.24,134.46,1000.0,301.0,44.01,,75.45,,77.48,,,,0.0,12,,0.0,61.51,603.88,0.0,,280.0,0.0,,1000.0,,0.133832912727673,0.0,328.92,155.79,,,414.73,288.0,9.0,,,,12.0,289.98,,,,,,,154.97,1000.0,1000.0,,,41,598.0,394.18,-0.133343746407103,,,,0,239.93,17.0,,,345.31,,,19.0,,,,451.28,41.9,
3850,201401,0,48.0,0.0,0.0,8.0,,1504.0,80.77,,900.0,195.0,24.47,270.0,59.24,1022.0,,65.0,800.0,10.0,1.0,12,191.0,2.0,40.85,,6.0,663.0,509.0,8.0,-12.0,900.0,5.0,0.133832912727673,1.0,,122.37,,-74.0,296.23,298.0,9.0,,-12.0,14.0,12.0,335.95,-7.0,0.0,,,,621.0,,4331.86,1500.0,83.55,,51,,219.74,0.156301087833759,0.0,,83.55,0,1118.68,12.0,-272.0,,259.17,0.0,0.0,93.0,0.0,0.0,,259.91,62.25,0.0
3851,201405,0,0.0,0.0,0.0,0.0,,260.0,51.99,26.49,500.0,,,,,,,,,,0.0,10,,0.0,,,0.0,,,0.0,,500.0,,0.0571981886428283,0.0,185.43,,,,259.97,,0.0,,,,0.0,,,,,,,,,500.0,500.0,,,59,,,0.357323965312407,,,,1,594.0,,,,,,,12.0,,,,,,
3852,201406,0,0.0,0.0,0.0,0.0,,1435.0,43.97,59.18,1200.0,256.0,,770.0,26.49,469.0,28.97,,600.0,,0.0,12,,0.0,51.58,,10.0,307.0,,11.0,0.0,1200.0,0.0,0.133832912727673,0.0,295.91,,,,219.86,105.0,10.0,,1.0,15.0,11.0,105.98,1.0,,,,,469.0,57.95,1200.0,2100.0,,,45,,108.03,-0.0304781166421273,0.0,,90.73,0,934.33,10.0,-36.0,,257.93,1.81,0.0,89.0,0.0,0.0,,75.04,0.0,0.0
3853,201402,0,21.0,0.0,0.0,0.0,67.96,637.0,,,1500.0,,,,63.32,,,,,,0.0,12,,0.0,,497.62,0.0,,526.0,0.0,,1500.0,,0.133832912727673,0.0,,,,,,189.0,0.0,,,,0.0,189.97,,,,,,,,3000.0,,,,46,338.0,141.73,-0.016208722718011,,,,1,,,,,,,,346.0,,,,217.78,,
3854,201402,0,,,,,,1135.0,,,3000.0,59.0,,458.0,,545.0,,0.0,3000.0,,0.0,12,,0.0,19.99,,1.0,248.0,,2.0,24.0,3000.0,0.0,0.133832912727673,0.0,,,,-8.0,,,5.0,,24.0,14.0,5.0,,24.0,0.0,,,,545.0,,6000.0,7000.0,378.89,,40,,,-0.133343746407103,22.74,,378.89,0,,3.0,-10.0,,59.98,15.16,1.0,1041.0,1.0,1.0,,,0.0,1.0
3855,201401,0,0.0,0.0,0.0,0.0,45.71,303.0,,,600.0,,,,,68.0,,,540.53,,0.0,12,,0.0,,319.97,0.0,18.0,,0.0,-11.0,2221.59,,0.090634138151029,0.0,,,,-11.0,,,0.0,,-11.0,,0.0,,-11.0,,-11.0,0.0,,68.0,,2281.06,,,266.41,50,213.0,,0.156301087833759,,,,1,250.0,,-23.0,,,,0.0,303.0,0.0,0.0,,,,0.0
3856,201403,0,4.0,0.0,0.0,0.0,,1190.0,,,1700.0,152.0,,198.0,52.66,742.0,,0.0,,,0.0,12,,0.0,29.87,,3.0,376.0,285.0,4.0,-2.0,1700.0,0.0,0.133832912727673,0.0,,,,-2.0,,273.0,7.0,,1.0,7.0,8.0,421.28,3.0,0.0,-2.0,0.0,281.1,316.0,,5439.44,1700.0,281.1,281.1,25,,181.2,-0.411786729965823,,,281.1,0,,8.0,-123.0,-2.0,238.96,3.48,0.0,481.0,0.0,0.0,,145.38,86.01,0.0
3857,201401,1,173.0,3.0,1.0,1.0,136.6,385.0,77.3,92.99,1000.0,,61.55,,,,16.61,,1000.0,,0.0,12,,0.0,,652.15,0.0,,,0.0,,1000.0,,0.090634138151029,0.0,520.64,356.57,,,446.31,,0.0,,,,0.0,,,,,,,,116.27,2000.0,,,,42,443.0,,-0.0737564789495467,,,,1,1283.84,,,,,,,-48.0,,,,,,
3858,201409,1,9.0,0.0,0.0,0.0,263.4,630.0,131.4,55.96,2000.0,,54.99,,112.74,,,,4000.0,,0.0,12,,0.0,,577.84,0.0,,,0.0,,4000.0,0.0,0.133832912727673,0.0,255.92,219.96,,,883.92,188.0,0.0,,,,0.0,249.73,,,,,,,,1000.0,4000.0,,,35,572.0,30.09,-0.30845333657335,,,,1,1901.19,,,,,,,1.0,,,,98.97,,
3860,201406,0,4.0,0.0,0.0,0.0,52.06,462.0,,,300.0,,,,,,69.31,,,,0.0,10,,0.0,,260.34,0.0,,385.0,0.0,,300.0,,0.090634138151029,0.0,,,,,,,0.0,,,,0.0,,,,,,,,311.96,300.0,300.0,,,28,259.0,,-0.411786729965823,,,,1,,,,,,,,282.0,,,,,,
3861,201409,1,6.0,0.0,0.0,0.0,39.18,2093.0,23.33,84.21,500.0,69.0,,275.0,43.14,,31.79,60.0,500.0,29.0,16.0,10,612.0,22.0,23.32,195.94,8.0,,670.0,10.0,,1000.0,10.0,0.133832912727673,6.0,421.09,,,,69.99,154.0,2.0,,,5.0,2.0,155.94,,0.0,,,,,163.96,,500.0,,,56,195.0,163.88,0.242879678877368,,418.0,,1,582.05,3.0,,,69.98,,,12.0,,,,220.13,0.0,
3862,201407,0,18.0,0.0,0.0,0.0,161.7,3002.0,,,1820.0,372.0,,1187.0,123.22,402.0,,135.0,5500.0,101.0,39.0,12,3353.0,50.0,74.77,653.22,12.0,26.0,517.0,12.0,23.0,1820.0,15.0,0.133832912727673,11.0,,,16.32,23.0,,607.0,9.0,16.32,23.0,31.0,9.0,677.0,23.0,0.0,23.0,10.88,272.19,402.0,,3320.0,1820.0,272.19,272.19,57,517.0,122.83,0.319424920164188,16.32,1254.0,272.19,0,,10.0,-14.0,23.0,373.87,,2.0,334.0,2.0,2.0,816.57,154.27,0.0,2.0
3863,201405,1,173.0,3.0,1.0,1.0,,122.0,35.83,35.33,350.0,,,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,350.0,,0.0467093416827228,0.0,106.0,,,,250.81,,0.0,,,,0.0,,,,,,,,,350.0,,,,28,,,-0.411786729965823,,,,1,212.55,,,,,,,30.0,,,,,,
3864,201401,0,174.0,3.0,2.0,2.0,106.63,450.0,37.92,61.43,500.0,,79.64,,,,37.77,,,,0.0,5,,0.0,,333.86,0.0,,,0.0,,500.0,,0.090634138151029,0.0,341.04,339.85,,,86.31,,0.0,,,,0.0,,,,,,,,337.79,1000.0,,,,45,278.0,,-0.0304781166421273,,,,1,448.76,,,,,,,-47.0,,,,,,
3865,201402,1,0.0,0.0,0.0,0.0,,145.0,16.03,,1139.88,,,,,,,,1139.88,,0.0,12,,0.0,,,0.0,,,0.0,,1139.88,,0.0467093416827228,0.0,,,,,128.24,,0.0,,,,0.0,,,,,,,,,2279.76,,,,62,,,0.357323965312407,,,,1,807.64,,,,,,,145.0,,,,,,
3866,201404,0,26.0,0.0,0.0,0.0,,959.0,,,500.0,122.0,,,69.18,696.0,,0.0,1100.0,,0.0,8,,0.0,24.47,,0.0,617.0,466.0,0.0,-23.0,1000.0,0.0,0.133832912727673,0.0,,,,,,305.0,6.0,,7.0,,7.0,305.9,7.0,0.0,,,,492.0,,940.0,940.0,,,67,,176.53,0.648196909605187,,,64.06,0,,5.0,-73.0,,122.35,2.56,0.0,631.0,0.0,0.0,,268.87,0.0,0.0
3867,201401,1,159.0,3.0,1.0,2.0,60.32,409.0,53.16,120.68,690.0,,,,,80.0,,,840.0,,0.0,12,,0.0,,377.63,0.0,3.0,,0.0,5.0,1140.0,,0.090634138151029,0.0,578.93,,,5.0,106.33,,0.0,,5.0,,0.0,,5.0,,5.0,1.51,,80.0,,1680.0,,,75.74,46,286.0,,-0.016208722718011,,,,1,213.67,,,,,,0.0,-14.0,0.0,0.0,,,,0.0
3868,201407,0,35.0,0.0,0.0,1.0,,200.0,48.59,,2300.0,,33.99,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,2300.0,,0.0571981886428283,0.0,,135.98,,,194.36,,0.0,,,,0.0,,,,,,,,,2300.0,2300.0,,,63,,,0.412255795406189,,,,1,2047.25,,,,,,,116.0,,,,,,
3869,201405,0,63.0,0.0,1.0,1.0,,1531.0,28.55,,700.0,,,166.0,,1434.0,54.98,32.0,2400.0,4.0,2.0,8,146.0,3.0,,,4.0,1346.0,75.0,5.0,-1.0,1500.0,10.0,0.133832912727673,1.0,,,0.0,-4.0,199.85,,2.0,,-1.0,4.0,2.0,,-1.0,0.0,,,,400.0,109.96,1700.0,2100.0,115.0,,54,,,0.219380082347677,0.0,,115.0,0,1225.45,,-30.0,,,0.0,0.0,149.0,0.0,0.0,,,,0.0
3870,201401,0,,,,,,,,,1000.0,,,,,475.0,,,2300.0,,,12,,,,,,124.0,,,2.0,1000.0,0.0,0.133832912727673,,,,0.0,2.0,,,,4.29,9.0,,,,9.0,,2.0,,214.5,475.0,,1000.0,,214.5,,56,,,0.242879678877368,4.29,,214.5,0,,,-18.0,2.0,,8.58,0.0,,0.0,0.0,643.5,,,0.0
3872,201407,0,6.0,0.0,0.0,0.0,,1578.0,79.99,,1000.0,68.0,53.99,,158.96,643.0,,60.0,4800.0,13.0,3.0,8,265.0,4.0,69.98,,2.0,520.0,791.0,2.0,31.0,1000.0,30.0,0.133832912727673,1.0,,107.99,10.5,12.0,79.99,242.0,1.0,3.5,31.0,,3.0,244.94,31.0,0.0,12.0,3.8,184.82,170.0,,3950.0,1800.0,174.78,189.84,48,,178.07,0.079926420595367,17.5,418.0,174.78,1,644.12,2.0,-54.0,6.0,69.98,2.81,1.0,105.0,1.0,2.0,349.56,400.36,0.0,2.0
3873,201402,0,0.0,0.0,0.0,0.0,,317.0,25.18,115.32,1000.0,,16.55,,,,77.11,,1500.0,,0.0,12,,0.0,,,0.0,,,0.0,,1000.0,,0.090634138151029,0.0,508.77,82.79,,,105.94,,0.0,,,,0.0,,,,,,,,363.63,2000.0,,,,65,,,0.534878115446101,,,,1,2014.55,,,,,,,7.0,,,,,,
3874,201405,0,0.0,0.0,0.0,0.0,21.33,3623.0,,25.52,500.0,,17.27,198.0,16.32,1219.0,59.74,282.0,,56.0,22.0,12,787.0,42.0,,170.64,12.0,885.0,,12.0,,500.0,78.0,0.133832912727673,20.0,178.64,120.89,,,,71.0,1.0,,-1.0,23.0,1.0,114.24,-1.0,0.0,,,,885.0,457.25,4129.16,2014.58,,,69,108.0,,0.721630021341369,,2090.0,,0,958.92,,-58.0,,,0.0,0.0,-9.0,0.0,0.0,,,,0.0
3875,201409,1,28.0,0.0,0.0,0.0,169.52,1778.0,,,1400.0,924.0,,521.0,13.99,938.0,24.78,136.0,3670.0,39.0,7.0,12,757.0,11.0,171.26,1205.61,12.0,761.0,207.0,12.0,10.0,1400.0,25.0,0.133832912727673,4.0,,,5.16,10.0,,69.0,12.0,0.0,12.0,49.0,12.0,69.99,12.0,279.93,-6.0,,128.83,497.0,123.93,4058.0,3182.0,128.83,,49,987.0,347.07,0.079926420595367,0.0,418.0,128.83,0,602.82,39.0,-155.0,-6.0,1101.99,3.04,0.0,299.0,0.0,0.0,257.66,345.12,171.43,0.0
3876,201403,0,21.0,0.0,0.0,0.0,79.93,2429.0,,36.88,596.0,550.0,,362.0,,,,,,8.0,8.0,9,344.0,10.0,103.68,569.57,2.0,,346.0,3.0,,596.0,,0.133832912727673,2.0,73.77,,,,,,8.0,,,11.0,9.0,,,,,,,,,596.0,596.0,,,32,538.0,654.17,-0.354107585360257,,,,0,1539.35,8.0,,,829.44,,,78.0,,,,655.6,279.44,
3877,201401,1,159.0,3.0,2.0,2.0,177.4,2983.0,,219.97,500.0,,246.17,,,361.0,333.9,,3256.37,21.0,5.0,12,430.0,10.0,,379.58,0.0,32.0,,0.0,5.0,987.61,22.0,0.133832912727673,5.0,736.98,698.73,7.12,5.0,,,0.0,7.12,5.0,,0.0,,5.0,,5.0,0.0,178.11,361.0,603.84,2459.16,234.93,178.11,178.11,47,377.0,,0.079926420595367,3.56,,178.11,1,1383.44,,-26.0,5.0,,,0.0,6.0,0.0,0.0,712.44,,,0.0
3878,201407,0,27.0,0.0,0.0,0.0,,1068.0,64.05,71.19,1000.0,1597.0,13.99,,11.67,791.0,59.61,0.0,500.0,,0.0,12,,0.0,345.94,,0.0,516.0,463.0,0.0,19.0,2000.0,0.0,0.133832912727673,0.0,750.98,69.99,0.0,19.0,512.4,59.0,10.0,4.22,19.0,,11.0,90.11,19.0,0.0,19.0,2.11,105.39,237.0,417.27,2900.0,1900.0,105.39,105.39,62,,238.53,0.357323965312407,,,,0,17.5,83.0,-63.0,19.0,1910.92,0.0,0.0,13.0,0.0,0.0,316.17,667.15,305.52,0.0
3879,201405,0,21.0,0.0,0.0,0.0,39.43,1067.0,,36.58,800.0,487.0,9.35,,120.62,430.0,,,2000.0,,0.0,12,,0.0,76.35,197.15,0.0,60.0,98.0,0.0,16.0,800.0,0.0,0.133832912727673,0.0,182.94,46.79,12.76,11.0,,396.0,10.0,6.38,16.0,,11.0,397.85,16.0,,5.0,6.38,159.28,430.0,,1800.0,1800.0,159.28,159.28,60,197.0,478.33,0.357323965312407,6.38,,159.28,0,817.4,35.0,-3.0,5.0,491.86,3.19,0.0,86.0,0.0,0.0,318.56,546.92,0.0,0.0
3880,201409,1,,,,,,561.0,,,2000.0,,,,16.99,354.0,,,4149.84,,0.0,12,,0.0,,,0.0,71.0,,0.0,12.0,2000.0,,0.090634138151029,0.0,,,0.0,12.0,,84.0,0.0,14.26,12.0,,0.0,84.98,12.0,,12.0,0.0,356.47,354.0,,4299.68,2000.0,356.47,356.47,68,,,0.648196909605187,0.0,,356.47,1,,,-247.0,12.0,,,0.0,561.0,0.0,0.0,1069.41,,,0.0
3881,201404,0,20.0,0.0,0.0,0.0,53.2,350.0,24.16,,958.56,,,,,,,,,,0.0,12,,0.0,,372.4,0.0,,286.0,0.0,,958.56,,0.090634138151029,0.0,,,,,169.12,,0.0,,,,0.0,,,,,,,,,958.56,,,,26,247.0,,-0.411786729965823,,,,1,460.08,,,,,,,136.0,,,,,,
3882,201408,1,15.0,0.0,0.0,0.0,40.76,297.0,30.49,93.41,1070.99,,149.29,,,,,,1070.99,,0.0,12,,0.0,,285.32,0.0,,,0.0,,1070.99,,0.090634138151029,0.0,327.42,410.73,,,121.96,,0.0,,,,0.0,,,,,,,,,,1070.99,,,27,195.0,,-0.411786729965823,,,,1,387.89,,,,,,,-67.0,,,,,,
3883,201405,0,0.0,0.0,0.0,0.0,18.13,861.0,8.05,,1500.0,88.0,,,20.51,764.0,,0.0,4323.29,,0.0,12,,0.0,18.86,136.43,0.0,434.0,,0.0,3.0,2260.0,0.0,0.133832912727673,0.0,,,0.0,3.0,56.35,99.0,5.0,0.0,3.0,,6.0,119.62,4.0,0.0,3.0,2.84,141.91,242.0,,5736.45,3543.29,141.91,141.91,40,88.0,157.38,-0.133343746407103,,,,1,1849.66,14.0,-226.0,-4.0,132.02,2.24,0.0,130.0,0.0,0.0,283.82,157.11,42.64,0.0
3884,201401,0,161.0,3.0,1.0,1.0,,252.0,120.76,40.14,381.03,,,,,,,,,,0.0,6,,0.0,,,0.0,,,0.0,,381.03,,0.0571981886428283,0.0,106.96,,,,359.95,,0.0,,,,0.0,,,,,,,,,762.06,,,,24,,,-0.411786729965823,,,,1,532.57,,,,,,,14.0,,,,,,
3885,201408,0,21.0,0.0,0.0,0.0,84.84,446.0,230.93,226.67,1000.0,,52.65,,,,16.99,,,,0.0,12,,0.0,,340.82,0.0,,376.0,0.0,,2000.0,,0.090634138151029,0.0,383.62,125.98,,,433.91,,0.0,,,,0.0,,,,,,,,16.99,1000.0,1000.0,,,40,245.0,,-0.133343746407103,,,,1,307.21,,,,,,,-46.0,,,,,,
3886,201402,0,21.0,0.0,0.0,0.0,99.76,1028.0,83.38,,1500.0,,,501.0,17.59,339.0,,,2000.0,,0.0,12,,0.0,,798.08,0.0,0.0,263.0,0.0,8.0,1500.0,0.0,0.133832912727673,0.0,,,7.72,8.0,667.04,87.0,8.0,,8.0,14.0,9.0,87.95,8.0,,5.0,11.58,192.78,339.0,,4000.0,1000.0,192.78,192.78,45,538.0,47.36,-0.0304781166421273,0.0,,192.78,0,,,-1.0,5.0,,,0.0,114.0,0.0,0.0,,72.26,,0.0
3887,201404,1,82.0,0.0,1.0,1.0,118.75,732.0,,47.49,2000.0,621.0,84.57,,132.27,,63.22,,,,0.0,12,,0.0,182.34,593.78,0.0,,,0.0,,2000.0,,0.133832912727673,0.0,94.98,422.87,,,,354.0,0.0,,,,0.0,356.86,,,,,,,632.2,2000.0,2000.0,,,53,592.0,761.42,0.219380082347677,,,,1,886.8,11.0,,,623.84,,,16.0,,,,744.16,0.0,
3889,201403,0,4.0,0.0,0.0,0.0,290.59,498.0,,,1408.01,,,,,,289.87,,438.48,,0.0,5,,0.0,,290.59,0.0,,434.0,0.0,,1408.01,,0.090634138151029,0.0,,,,,,,0.0,,,,0.0,,,,,,,,289.87,1408.01,1408.01,,,45,289.0,,-0.0304781166421273,,,,1,,,,,,,,350.0,,,,,,
3890,201409,1,69.0,0.0,1.0,2.0,,1564.0,,,2223.31,383.0,40.47,795.0,102.81,,91.2,40.0,2223.31,16.0,3.0,12,340.0,4.0,75.66,,12.0,,,12.0,,2223.31,8.0,0.133832912727673,1.0,,283.29,,,,477.0,10.0,,,54.0,12.0,719.67,,0.0,,,,,729.6,,2223.31,,,36,,779.26,-0.231735369185606,,418.0,,0,70.94,16.0,,,605.28,,,73.0,,,,942.74,222.28,
3891,201402,0,0.0,0.0,0.0,0.0,102.62,1529.0,,,600.0,152.0,,536.0,,741.0,,24.0,,4.0,1.0,12,247.0,3.0,49.42,307.89,8.0,377.0,,10.0,,600.0,4.0,0.133832912727673,2.0,,,,,,,4.0,,-2.0,15.0,8.0,,0.0,0.0,,,,741.0,,2666.68,366.67,,,40,306.0,55.31,-0.133343746407103,,,,0,,6.0,-83.0,,153.71,,0.0,423.0,0.0,0.0,,55.31,0.0,0.0
