id,safra,y,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_13,VAR_14,VAR_15,VAR_17,VAR_19,VAR_20,VAR_23,VAR_24,VAR_25,VAR_27,VAR_29,VAR_30,VAR_31,VAR_33,VAR_34,VAR_35,VAR_37,VAR_38,VAR_39,VAR_40,VAR_42,VAR_46,VAR_51,VAR_52,VAR_53,VAR_54,VAR_57,VAR_59,VAR_65,VAR_66,VAR_67,VAR_71,VAR_72,VAR_74,VAR_76,VAR_77
7044,201409,1,16.0,0.0,0.0,0.0,,861.0,31.19,20.54,1000.0,381.0,45.05,,724.0,,3800.0,0.0,12,73.69,,0.0,698.0,5.0,3400.0,0.0,0.0,102.7,315.35,5.0,155.96,,3.0,5.0,10.0,381.0,,3200.0,1000.0,59,303.33,128.21,21.0,-156.0,0.0,26.0,0.0,423.34,134.85
7046,201405,0,0.0,0.0,0.0,0.0,67.49,407.0,44.98,81.92,600.0,,103.38,,,43.13,,0.0,12,,134.98,0.0,,,600.0,,0.0,419.29,413.52,,74.98,,0.0,,,,345.04,600.0,600.0,38,,766.76,,,,-2.0,,,
7047,201403,0,46.0,0.0,0.0,1.0,27.84,3393.0,21.18,23.3,2500.0,241.0,,29.98,1525.0,,2600.0,32.0,12,57.31,119.98,4.0,324.0,17.0,2500.0,30.0,22.0,76.57,,13.0,105.97,148.0,6.0,17.0,17.0,394.0,,3700.0,5700.0,61,47.1,2815.4,11.0,-10.0,0.0,7.0,0.0,67.62,0.0
7050,201408,0,11.0,0.0,0.0,0.0,311.33,495.0,23.99,89.45,700.0,,50.31,,,48.98,758.98,0.0,12,,1048.48,0.0,199.0,,2400.0,,0.0,117.95,122.94,,71.99,,0.0,,,,97.96,700.0,700.0,47,,1329.05,,,,20.0,,,
7052,201409,0,21.0,0.0,0.0,0.0,,224.0,9.99,59.98,200.0,,55.18,,,33.39,200.0,0.0,12,,,0.0,,,600.0,,0.0,299.94,275.93,,49.99,,0.0,,,,233.73,,200.0,46,,1150.26,,,,11.0,,,
7054,201404,0,4.0,0.0,0.0,0.0,,346.0,77.03,,350.0,,40.97,,,93.9,2500.0,0.0,4,,,0.0,176.0,,350.0,,0.0,,81.95,,287.33,,0.0,,,,364.58,350.0,850.0,44,,637.05,,,,162.0,,,
7056,201405,1,21.0,0.0,0.0,0.0,,243.0,113.59,,1000.0,,61.17,,,,,0.0,12,,,0.0,109.0,,1000.0,,0.0,,245.9,,490.89,,0.0,,,,,1000.0,1000.0,37,,629.06,,,,131.0,,,
7057,201401,0,0.0,0.0,0.0,0.0,87.05,2632.0,35.24,40.5,400.0,253.0,28.15,77.73,1092.0,45.71,1399.95,36.0,12,70.94,459.58,10.0,,4.0,400.0,84.0,2.0,283.51,101.17,4.0,152.96,297.0,12.0,8.0,8.0,364.0,272.02,2000.0,1100.0,38,256.5,5104.97,28.0,-7.0,0.0,-48.0,0.0,246.64,92.36
7058,201404,0,0.0,0.0,0.0,0.0,141.61,3567.0,158.22,41.96,500.0,680.0,67.75,166.82,702.0,27.31,1000.0,63.0,8,224.01,360.77,12.0,,-2.0,500.0,60.0,5.0,83.92,238.87,-2.0,611.67,512.0,12.0,-2.0,-2.0,118.0,81.93,4200.0,2500.0,46,500.97,4975.49,29.0,-909.0,0.0,8.0,0.0,483.46,62.8
7059,201409,0,16.0,0.0,0.0,0.0,65.13,1566.0,,15.99,350.0,170.0,36.66,16.65,905.0,34.78,950.0,3.0,5,68.28,299.95,6.0,946.0,,700.0,7.0,1.0,15.99,109.98,,,49.0,6.0,7.0,7.0,534.0,104.35,840.0,830.0,61,77.25,753.45,8.0,,0.0,72.0,0.0,77.25,0.0
7060,201408,0,87.0,0.0,1.0,1.0,168.44,2425.0,218.49,138.43,1600.0,1717.0,179.75,472.02,287.0,119.95,4000.0,30.0,12,581.07,562.83,10.0,353.0,1.0,1600.0,7.0,2.0,356.88,646.83,1.0,962.68,1710.0,12.0,1.0,1.0,287.0,413.87,2600.0,,55,1109.43,570.98,77.0,-346.0,0.0,35.0,0.0,4176.3,0.0
7061,201407,1,4.0,0.0,0.0,0.0,55.28,584.0,54.38,20.4,2131.6,,11.45,147.55,73.0,46.16,4800.0,0.0,12,,195.08,0.0,552.0,-9.0,7731.6,0.0,0.0,204.0,91.6,-9.0,271.93,290.0,0.0,-9.0,-9.0,73.0,184.7,6131.6,6131.6,36,0.0,444.91,,-28.0,0.0,20.0,0.0,147.45,
7062,201401,0,8.0,0.0,0.0,0.0,105.95,4809.0,14.99,88.63,1250.0,421.0,31.98,39.99,,34.99,2750.0,28.0,12,208.08,231.91,11.0,707.0,,2750.0,12.0,10.0,167.95,31.98,,14.99,119.0,11.0,,,,69.99,2500.0,1500.0,50,228.33,3737.3,16.0,,,20.0,,241.47,0.0
7063,201404,0,0.0,0.0,0.0,0.0,,1070.0,,8.99,500.0,218.0,59.57,24.48,,,1000.0,0.0,10,55.17,,0.0,,,500.0,,0.0,35.99,297.91,,,122.0,6.0,,,,,500.0,1500.0,60,61.74,1299.99,10.0,,,38.0,,92.96,0.0
7065,201402,0,26.0,0.0,0.0,0.0,107.97,2448.0,112.97,139.97,2000.0,,,,365.0,,8500.0,28.0,12,,215.94,0.0,,29.0,2000.0,0.0,3.0,139.97,,29.0,112.97,,0.0,29.0,29.0,365.0,,8000.0,2000.0,74,,,,,2.0,6.0,2.0,,
7066,201402,1,0.0,0.0,0.0,0.0,112.33,638.0,44.29,50.82,800.0,,65.62,25.17,273.0,,700.0,0.0,12,,411.8,0.0,,16.0,800.0,0.0,0.0,175.93,279.84,16.0,97.54,102.0,0.0,16.0,16.0,273.0,,2300.0,700.0,37,41.51,1409.76,,-33.0,0.0,-11.0,0.0,62.24,
7067,201403,1,0.0,0.0,0.0,0.0,,213.0,60.99,64.75,1254.0,,68.97,,,,,0.0,12,,,0.0,,,1254.0,,0.0,64.75,137.94,,60.99,,0.0,,,,,1254.0,1254.0,43,,685.25,,,,38.0,,,
7068,201401,0,,,,,,1126.0,,,1000.0,201.0,,,350.0,,1000.0,0.0,12,57.52,,0.0,,6.0,1000.0,5.0,0.0,,,0.0,,,7.0,6.0,6.0,350.0,,2053.94,1000.0,39,,,12.0,-72.0,0.0,922.0,0.0,,64.65
7069,201404,0,169.0,1.0,0.0,0.0,52.77,2064.0,,,1000.0,,14.88,,,,,11.0,12,,369.39,3.0,819.0,,2000.0,9.0,6.0,,104.16,,,,2.0,,,,,1000.0,1000.0,39,85.95,452.4,,,,56.0,,0.0,
7071,201402,0,2.0,0.0,0.0,0.0,,129.0,26.5,79.99,350.0,,11.9,,,,,0.0,3,,,0.0,,,350.0,,0.0,334.02,83.3,,203.19,,0.0,,,,,700.0,,34,0.0,906.49,,,,26.0,,8.99,
7072,201407,0,0.0,0.0,0.0,0.0,,294.0,45.98,45.4,787.54,,46.64,,,79.15,,0.0,12,,,0.0,,,1575.08,,0.0,227.0,87.96,,81.97,,0.0,,,,468.28,787.54,787.54,19,,427.2,,,,31.0,,,
7073,201409,0,21.0,0.0,0.0,0.0,,3192.0,133.95,19.99,1000.0,,24.78,,,,1000.0,19.0,8,,,0.0,13.0,,1000.0,,10.0,99.98,103.95,,594.8,,0.0,,,,,,1000.0,47,,1185.48,,,,4.0,,,
7074,201405,0,0.0,0.0,0.0,0.0,26.04,382.0,,8.19,500.0,,37.97,,,10.39,,0.0,6,,102.08,0.0,,,500.0,,0.0,40.97,265.84,,,,0.0,,,,51.96,500.0,500.0,56,,1222.83,,,,63.0,,,
7075,201407,0,86.0,0.0,1.0,2.0,44.72,4317.0,20.96,,800.0,181.0,32.11,72.44,,20.96,1000.0,66.0,10,60.64,134.18,5.0,853.0,,800.0,10.0,27.0,,86.83,,41.93,235.0,4.0,,,,41.93,800.0,800.0,56,338.11,368.42,6.0,,,68.0,,360.09,0.0
7076,201401,0,8.0,0.0,0.0,0.0,24.18,317.0,17.9,,1800.0,,7.85,,203.0,,,0.0,12,,169.26,0.0,267.0,8.0,1800.0,0.0,0.0,,54.97,8.0,179.0,,0.0,8.0,8.0,203.0,,4600.0,,47,,1624.26,,-11.0,0.0,42.0,0.0,,
7077,201408,1,8.0,0.0,0.0,0.0,49.17,4555.0,53.31,44.97,600.0,,19.99,,,51.98,,13.0,10,,245.9,0.0,135.0,,1200.0,2.0,27.0,89.95,19.99,,159.95,,0.0,,,,155.95,600.0,600.0,39,,3802.65,,,,88.0,,,
7080,201408,1,95.0,1.0,1.0,3.0,,224.0,53.98,57.65,933.0,,,,,,,0.0,12,,,0.0,,,933.0,,0.0,403.55,,,53.98,,0.0,,,,,933.0,933.0,38,,348.3,,,,-35.0,,,
7083,201403,0,41.0,0.0,0.0,2.0,112.26,486.0,,,640.0,,220.81,,,45.98,,0.0,12,,594.81,0.0,,,640.0,,0.0,,1104.1,,,,0.0,,,,175.97,640.0,640.0,54,,1317.12,,,,120.0,,,
7084,201401,0,59.0,0.0,0.0,1.0,36.2,1065.0,,56.15,2000.0,650.0,44.85,36.9,586.0,17.42,1000.0,0.0,12,176.77,253.4,0.0,,0.0,2000.0,0.0,0.0,280.75,358.8,-48.0,,182.0,10.0,3.0,3.0,586.0,121.94,5000.0,2000.0,45,466.0,1199.25,52.0,-152.0,0.0,25.0,0.0,1003.16,154.38
7085,201405,1,9.0,0.0,0.0,0.0,34.38,1763.0,54.78,,2000.0,687.0,163.8,164.82,938.0,64.75,246.17,10.0,12,137.95,137.57,10.0,829.0,,2738.51,0.0,1.0,,638.46,,153.96,533.0,7.0,,-7.0,938.0,299.88,3630.04,2246.17,38,363.23,1117.75,20.0,-7.0,0.0,107.0,0.0,427.6,0.0
7087,201404,1,,,,,,1570.0,,,2000.0,,,,363.0,,3000.0,3.0,12,,,4.0,,3.0,2000.0,12.0,1.0,,,3.0,,,0.0,3.0,3.0,363.0,,2000.0,1500.0,56,,,,-6.0,0.0,1366.0,0.0,,
7088,201407,0,0.0,0.0,0.0,0.0,,494.0,77.38,54.56,1000.0,,,41.55,,,,0.0,10,,,0.0,,,2327.87,,0.0,381.92,,,386.91,195.0,0.0,,,,,1000.0,1000.0,47,50.81,1044.66,,,,-84.0,,16.69,
7089,201409,0,0.0,0.0,0.0,0.0,27.19,528.0,,,160.0,,,,,133.15,160.0,0.0,3,,135.96,0.0,,,160.0,,0.0,,,,,,0.0,,,,266.31,,160.0,38,0.0,,,,,356.0,,38.1,
7090,201404,0,0.0,0.0,0.0,0.0,,4106.0,,,2227.06,514.0,,42.64,789.0,,1500.0,62.0,12,111.15,,9.0,,1.0,5199.11,15.0,12.0,,,-2.0,,127.0,11.0,1.0,1.0,548.0,,5527.06,5827.06,38,,,8.0,-1239.0,0.0,548.0,0.0,,0.0
7091,201405,0,9.0,0.0,0.0,0.0,37.84,740.0,,,1000.0,127.0,,172.54,,,,0.0,12,25.58,264.92,0.0,666.0,,1000.0,,0.0,,,,,720.0,0.0,,,,,1000.0,1000.0,36,255.64,,5.0,,,443.0,,333.2,0.0
7094,201409,0,0.0,0.0,0.0,0.0,97.27,3061.0,,54.63,500.0,,,,,61.97,500.0,27.0,12,,331.86,0.0,,,500.0,,4.0,129.93,,,,,0.0,,,,61.97,,500.0,71,,1700.0,,,,15.0,,,
7095,201402,1,173.0,3.0,1.0,1.0,114.42,1309.0,,116.31,570.0,548.0,31.18,58.38,,11.99,,0.0,5,125.66,518.43,6.0,,,570.0,,0.0,444.94,155.93,,,290.0,8.0,,,,23.99,1140.0,,42,640.0,1149.13,26.0,,,56.0,,1488.26,0.0
7096,201403,0,11.0,0.0,0.0,0.0,,1613.0,50.63,,150.0,194.0,51.31,70.32,1498.0,,1702.31,3.0,3,67.96,,8.0,788.0,-17.0,150.0,21.0,2.0,,95.96,-17.0,151.91,255.0,7.0,1.0,1.0,122.0,,4536.58,2204.62,37,365.0,1230.57,5.0,-302.0,0.0,98.0,0.0,1202.77,0.0
7099,201402,1,0.0,0.0,0.0,0.0,,3674.0,,,820.0,,20.28,,973.0,,1320.0,32.0,12,,,0.0,,-47.0,820.0,0.0,9.0,,141.96,-139.0,,,1.0,2.0,2.0,548.0,,4012.69,1300.0,73,,3036.36,,-1968.0,0.0,63.0,0.0,,
7100,201402,0,0.0,0.0,0.0,0.0,98.15,2209.0,81.45,58.17,2000.0,,39.58,87.55,248.0,45.98,1000.0,9.0,10,,360.66,0.0,,3.0,4600.0,0.0,5.0,212.93,197.94,3.0,305.98,314.0,0.0,3.0,3.0,248.0,91.96,5000.0,,50,108.58,505.26,,-15.0,0.0,36.0,0.0,159.7,
7102,201408,0,15.0,0.0,0.0,0.0,72.48,1331.0,,29.98,1100.0,332.0,,102.35,1310.0,,1200.0,0.0,12,64.58,289.93,7.0,346.0,7.0,2300.0,0.0,0.0,89.95,,7.0,,409.0,11.0,7.0,7.0,343.0,,6100.0,5900.0,65,604.08,356.19,13.0,-235.0,0.0,64.0,0.0,707.27,110.86
7103,201405,1,0.0,0.0,0.0,0.0,,502.0,,,500.0,,,11.28,396.0,,800.0,0.0,12,,,0.0,,1.0,500.0,14.0,0.0,,,1.0,,78.0,0.0,1.0,1.0,396.0,,900.0,657.96,38,,,,-33.0,0.0,502.0,0.0,,
7104,201404,0,,,,,,2303.0,,,2000.0,,,,185.0,,,26.0,12,,,7.0,,-1.0,2000.0,36.0,2.0,,,-1.0,,,2.0,-1.0,-1.0,185.0,,3200.0,2000.0,51,,,,-31.0,0.0,1038.0,0.0,,
7105,201408,1,4.0,0.0,0.0,0.0,81.75,530.0,124.61,94.36,1998.21,,56.17,,,92.08,1998.21,0.0,12,,410.12,0.0,,,1998.21,,0.0,431.41,265.92,,482.25,,0.0,,,,299.89,,1998.21,45,,233.1,,,,22.0,,,
7106,201403,0,0.0,0.0,0.0,0.0,200.79,526.0,23.33,49.3,1000.0,,121.49,,249.0,38.96,1000.0,0.0,12,,965.11,0.0,,0.0,1000.0,0.0,0.0,195.92,496.89,0.0,69.99,,0.0,0.0,0.0,249.0,114.95,1500.0,1000.0,48,,1373.8,,-110.0,0.0,0.0,0.0,,
7107,201407,1,20.0,0.0,0.0,0.0,89.81,633.0,72.81,103.28,1000.0,,34.38,110.18,207.0,29.99,1000.0,0.0,12,,464.02,0.0,435.0,3.0,2000.0,,0.0,456.14,188.71,3.0,471.24,432.0,0.0,3.0,3.0,207.0,89.98,2000.0,1000.0,56,133.74,0.0,,-4.0,0.0,29.0,0.0,228.09,
7108,201409,1,51.0,0.0,0.0,1.0,45.18,1774.0,33.48,65.77,1381.26,148.0,,126.16,1522.0,14.39,4516.16,4.0,12,61.3,225.91,9.0,469.0,2.0,5711.23,0.0,2.0,328.91,,2.0,147.95,529.0,7.0,2.0,2.0,328.0,71.97,4619.7,1381.26,37,105.65,811.09,6.0,-37.0,0.0,22.0,0.0,440.47,0.0
7109,201409,1,11.0,0.0,0.0,0.0,,1012.0,41.97,,1832.94,297.0,,,,,1832.94,0.0,12,66.15,,0.0,684.0,,1832.94,,0.0,,,,137.95,,3.0,,,,,,1832.94,37,285.91,772.24,11.0,,,212.0,,401.55,136.12
7111,201407,0,0.0,0.0,0.0,0.0,39.99,4359.0,33.59,29.36,500.0,,79.65,60.25,256.0,47.96,300.0,7.0,10,,199.96,0.0,,-5.0,500.0,,16.0,205.52,540.2,-5.0,167.95,283.0,0.0,-5.0,-5.0,256.0,239.88,1100.0,500.0,46,,287.78,,-231.0,0.0,-42.0,0.0,,
7112,201401,0,4.0,0.0,0.0,0.0,,2768.0,,,1000.0,67.0,17.99,27.99,714.0,,,31.0,10,42.99,,4.0,665.0,,1000.0,19.0,11.0,,71.97,,,55.0,4.0,-2.0,0.0,714.0,,2700.0,1400.0,35,106.98,1604.07,3.0,-18.0,0.0,93.0,0.0,106.98,0.0
7114,201405,0,21.0,0.0,0.0,0.0,57.98,532.0,,36.79,600.0,,31.19,,,45.99,,0.0,4,,115.96,0.0,109.0,,600.0,,0.0,183.96,155.97,,,,0.0,,,,229.96,600.0,600.0,44,,288.01,,,,52.0,,,
7115,201409,1,0.0,0.0,0.0,0.0,131.74,2141.0,35.13,22.48,1203.35,778.0,104.28,166.5,,123.47,1203.35,21.0,5,216.97,500.26,12.0,,,3610.05,13.0,1.0,44.97,379.89,,245.94,583.0,12.0,,,,332.49,,1203.35,36,586.94,276.36,32.0,,,15.0,,618.48,0.0
7116,201401,0,21.0,0.0,0.0,0.0,28.92,1285.0,,,1500.0,440.0,,38.38,685.0,62.96,,0.0,12,110.9,202.44,5.0,241.0,-2.0,1500.0,0.0,0.0,,,-2.0,,152.0,10.0,-2.0,-2.0,315.0,145.95,5634.36,4701.54,36,289.84,,26.0,-311.0,0.0,292.0,0.0,657.24,166.37
7117,201403,0,0.0,0.0,0.0,0.0,22.85,1647.0,11.99,,600.0,197.0,,32.77,618.0,,1100.0,6.0,12,46.67,58.58,11.0,,36.0,600.0,32.0,1.0,,,36.0,59.96,162.0,11.0,36.0,36.0,318.0,,1800.0,2400.0,54,48.58,2560.13,13.0,-65.0,1.0,197.0,2.0,26.77,0.0
7118,201406,0,51.0,0.0,0.0,1.0,156.49,4210.0,,,1400.0,,,,,69.8,1600.0,18.0,12,,1021.13,2.0,232.0,,1400.0,5.0,30.0,,,,,,0.0,,,,131.68,1400.0,1400.0,38,,1390.12,,,,266.0,,,
7120,201408,0,0.0,0.0,0.0,0.0,17.19,469.0,,,500.0,,,,,,500.0,0.0,12,,85.97,0.0,,,500.0,,0.0,,,,,,0.0,,,,,,500.0,60,,,,,,469.0,,,
7121,201402,0,19.0,0.0,0.0,0.0,,4497.0,,,1000.0,165.0,,20.92,236.0,,1000.0,6.0,12,33.19,,0.0,521.0,-2.0,1000.0,0.0,6.0,,,-2.0,,101.0,0.0,-2.0,-2.0,236.0,,2800.0,1000.0,53,209.18,,5.0,-18.0,0.0,582.0,0.0,197.78,0.0
7122,201403,0,4.0,0.0,0.0,0.0,,1190.0,25.84,,1000.0,,30.12,,258.0,21.91,2000.0,0.0,12,,,3.0,79.0,3.0,1900.0,0.0,0.0,,210.84,3.0,180.88,,5.0,3.0,3.0,164.0,153.37,5100.0,1200.0,58,,288.28,,-21.0,0.0,32.0,0.0,,
7123,201405,0,34.0,0.0,0.0,3.0,166.28,4871.0,,15.99,1000.0,589.0,90.34,,934.0,,5700.0,56.0,12,142.48,1187.51,7.0,597.0,11.0,1000.0,0.0,25.0,15.99,796.32,11.0,,,11.0,11.0,14.0,438.0,,7149.95,3800.0,57,501.48,556.23,35.0,-11.0,0.0,22.0,0.0,1843.53,186.37
7124,201401,1,174.0,3.0,1.0,1.0,50.0,403.0,,91.54,1190.0,,78.37,,,,1190.0,0.0,12,,250.0,0.0,,,1190.0,,0.0,457.71,231.93,,,,0.0,,,,,2380.0,,69,,558.05,,,,17.0,,,
7125,201404,0,20.0,0.0,0.0,0.0,46.07,364.0,,97.32,500.0,,34.79,,,39.99,,0.0,6,,230.37,0.0,,,500.0,,0.0,347.98,104.37,,,,0.0,,,,119.98,500.0,500.0,35,,673.27,,,,22.0,,,
7126,201403,0,0.0,0.0,0.0,0.0,,961.0,,,2000.0,238.0,63.97,30.95,,,1000.0,0.0,12,69.28,,0.0,,,2000.0,,0.0,,127.95,,,154.0,6.0,,,,,2000.0,2000.0,57,237.97,1401.03,14.0,,,95.0,,555.49,0.0
7127,201404,0,11.0,0.0,0.0,0.0,,994.0,,,500.0,436.0,,37.58,,,,0.0,5,128.46,,0.0,742.0,,500.0,,0.0,,,,,187.0,7.0,,,,,500.0,,49,149.73,,14.0,,,697.0,,249.29,0.0
7128,201406,0,16.0,0.0,0.0,0.0,17.19,874.0,,,973.04,246.0,10.07,,577.0,9.99,1761.55,0.0,12,51.36,85.97,0.0,658.0,18.0,973.04,0.0,0.0,,50.38,17.0,,,5.0,18.0,18.0,577.0,49.98,1734.59,2496.14,36,266.22,1319.13,12.0,-19.0,0.0,104.0,0.0,382.3,74.75
7129,201401,0,0.0,0.0,0.0,0.0,77.74,799.0,64.97,26.66,1409.59,336.0,19.99,29.99,,17.99,,0.0,12,90.27,544.18,0.0,,,1409.59,,0.0,79.98,39.98,,237.92,149.0,1.0,,,,89.97,2819.18,,47,404.26,1782.76,14.0,,,60.0,,427.07,51.94
7131,201401,0,171.0,13.0,1.0,2.0,,2457.0,,142.78,2000.0,2136.0,,251.03,,,,28.0,12,552.37,,12.0,269.0,,,35.0,4.0,669.58,,,,749.0,11.0,,,,,,,40,892.13,7500.0,51.0,,,-69.0,,2511.09,663.57
7133,201408,0,16.0,0.0,0.0,0.0,,2630.0,,,800.0,,,152.09,,41.97,2700.0,11.0,12,,,10.0,217.0,,3300.0,5.0,7.0,,,,,558.0,1.0,,,,161.89,800.0,3500.0,60,237.43,1400.0,,,,287.0,,359.45,
7134,201404,0,0.0,0.0,0.0,0.0,50.72,1570.0,,,300.0,,,,,,,3.0,12,,355.04,6.0,,,300.0,16.0,1.0,,,,,,1.0,,,,,300.0,300.0,54,,,,,,440.0,,,
7136,201401,1,0.0,0.0,0.0,0.0,,681.0,,,400.0,253.0,,,353.0,,400.0,0.0,4,54.32,,0.0,,75.0,400.0,0.0,0.0,,,75.0,,,0.0,75.0,75.0,353.0,,1783.02,,41,332.92,,7.0,-111.0,2.0,681.0,2.0,411.55,126.53
7137,201403,0,21.0,0.0,0.0,0.0,,2057.0,,16.66,1478.0,,,,1764.0,47.23,,18.0,12,,,7.0,64.0,,1478.0,0.0,2.0,49.99,,,,,5.0,,,1399.0,377.84,1478.0,1478.0,58,,523.8,,,0.0,1.0,0.0,,
7140,201401,0,11.0,0.0,0.0,0.0,81.56,1071.0,79.56,23.21,1000.0,496.0,,90.55,,,,0.0,12,116.9,407.88,0.0,538.0,,1000.0,,0.0,116.05,,,397.85,451.0,10.0,,,,,2000.0,,47,215.36,1296.62,22.0,,,15.0,,222.78,0.0
7141,201407,0,0.0,0.0,0.0,0.0,,354.0,,,1350.0,,,,325.0,19.99,2100.0,0.0,12,,,0.0,,7.0,2350.0,0.0,0.0,,,7.0,,,0.0,7.0,7.0,325.0,39.98,2450.0,1350.0,50,,1710.0,,-3.0,0.0,354.0,0.0,,
7142,201405,0,41.0,0.0,0.0,1.0,26.04,430.0,,,840.0,,17.99,,,53.61,1441.05,0.0,12,,182.28,0.0,347.0,,840.0,,0.0,,89.99,,,,0.0,,,,159.33,840.0,840.0,49,,523.53,,,,138.0,,,
7143,201401,0,0.0,0.0,0.0,0.0,41.31,585.0,29.98,103.63,700.0,,13.39,70.85,532.0,44.37,4948.47,0.0,12,,213.62,0.0,,10.0,2200.0,0.0,0.0,484.82,66.95,10.0,149.97,341.0,0.0,10.0,10.0,280.0,221.96,4898.98,1800.0,35,0.0,2621.78,,-1703.0,0.0,13.0,0.0,57.76,
7144,201401,0,27.0,0.0,0.0,0.0,110.78,1027.0,42.64,,250.0,700.0,22.65,92.42,522.0,,500.0,0.0,6,236.68,370.87,0.0,300.0,0.0,250.0,0.0,0.0,,67.97,0.0,102.96,346.0,5.0,2.0,2.0,227.0,,850.0,,47,405.01,,23.0,-4.0,0.0,165.0,0.0,812.85,0.0
7145,201401,0,16.0,0.0,0.0,0.0,88.29,3147.0,88.91,36.38,1000.0,707.0,,12.49,578.0,,,26.0,12,184.28,469.47,5.0,662.0,,1000.0,14.0,22.0,181.94,,,614.68,24.0,7.0,10.0,10.0,578.0,,2000.0,1000.0,39,454.12,847.54,16.0,-22.0,0.0,7.0,0.0,830.5,0.0
7147,201402,0,11.0,0.0,0.0,0.0,260.16,3414.0,,111.8,2900.69,1292.0,98.82,182.55,666.0,95.97,,56.0,12,291.45,1139.03,12.0,,9.0,2900.69,72.0,9.0,740.68,599.81,9.0,,805.0,12.0,9.0,9.0,343.0,479.88,8801.38,6000.0,60,673.32,5207.96,26.0,-402.0,0.0,-23.0,0.0,611.56,0.0
7148,201406,0,0.0,0.0,0.0,0.0,60.47,1092.0,,,300.0,27.0,,18.66,,37.98,,0.0,3,13.98,187.93,0.0,,,300.0,,0.0,,,,,55.0,6.0,,,,113.94,300.0,300.0,40,62.72,,2.0,,,336.0,,61.83,0.0
7150,201401,1,166.0,3.0,1.0,1.0,53.81,1133.0,,99.77,2000.0,371.0,45.18,58.98,984.0,,2000.0,0.0,12,74.67,448.16,0.0,,22.0,2000.0,0.0,0.0,498.86,225.93,,,294.0,11.0,22.0,22.0,641.0,,6060.0,2130.0,45,179.55,1016.02,15.0,-79.0,1.0,26.0,1.0,215.03,0.0
7152,201405,1,25.0,0.0,0.0,0.0,96.53,2460.0,43.99,,2090.78,475.0,,63.34,,33.98,,1.0,12,100.93,433.8,0.0,689.0,,2090.78,,5.0,,,,219.96,251.0,7.0,,,,69.98,2090.78,2090.78,37,395.72,852.11,38.0,,,228.0,,652.26,0.0
7153,201405,0,0.0,0.0,0.0,0.0,150.22,893.0,108.63,137.54,500.0,166.0,218.9,56.03,,142.75,,0.0,5,79.27,449.56,0.0,,,500.0,,0.0,388.1,782.08,,247.24,156.0,4.0,,,,325.89,500.0,500.0,56,294.23,82.82,8.0,,,-43.0,,109.73,0.0
7154,201402,0,0.0,0.0,0.0,0.0,38.5,424.0,,,1181.74,,,,366.0,,2470.76,0.0,12,,192.53,0.0,,32.0,1181.74,0.0,0.0,,,2.0,,,0.0,32.0,32.0,366.0,,2363.48,1400.0,65,,,,-3.0,1.0,424.0,1.0,,
7155,201406,0,,,,,,2972.0,,,1000.0,,,,1339.0,,2000.0,21.0,3,,,0.0,,-13.0,1000.0,0.0,6.0,,,-13.0,,,0.0,-10.0,-10.0,425.0,,2000.0,1000.0,46,,,,-141.0,0.0,2096.0,0.0,,
7156,201404,0,0.0,0.0,0.0,0.0,,3047.0,,,778.85,17.0,15.99,25.31,,,,12.0,12,17.0,,0.0,,,778.85,,5.0,,79.99,,,75.0,1.0,,,,,778.85,778.85,48,93.03,4604.18,1.0,,,110.0,,94.35,0.0
7157,201407,1,46.0,0.0,0.0,1.0,54.1,793.0,69.97,,1478.28,261.0,,90.52,457.0,,3000.0,0.0,12,60.86,243.57,0.0,,34.0,1478.28,0.0,0.0,,,34.0,201.95,401.0,1.0,34.0,34.0,457.0,,1478.28,3000.0,44,482.36,1078.41,13.0,,1.0,205.0,1.0,367.5,0.0
7158,201405,0,0.0,0.0,0.0,0.0,65.37,509.0,45.98,,1355.47,,,,,,,0.0,12,,196.12,0.0,,,1355.47,,0.0,,,,45.98,,0.0,,,,,1355.47,1355.47,52,,,,,,180.0,,,
7159,201408,0,0.0,0.0,0.0,0.0,92.38,405.0,110.73,38.77,1000.0,,29.94,,123.0,7.14,,0.0,6,,461.91,0.0,,-7.0,3150.0,,0.0,161.94,191.23,-7.0,489.25,,0.0,-7.0,-7.0,123.0,49.99,1150.0,1150.0,44,,1436.76,,-22.0,0.0,34.0,0.0,,
7160,201408,0,97.0,1.0,2.0,4.0,140.96,518.0,29.48,,921.55,,,,,26.5,921.55,0.0,12,,414.53,0.0,30.0,,1843.1,,0.0,,,,58.96,,0.0,,,,212.0,,1843.1,42,,467.28,,,,184.0,,,
7162,201409,0,4.0,0.0,0.0,0.0,112.28,366.0,67.94,69.36,2500.0,,77.68,,211.0,99.54,2500.0,0.0,12,,316.88,0.0,229.0,1.0,7824.29,,0.0,296.9,233.1,1.0,186.92,,0.0,1.0,1.0,114.0,409.85,902.22,3000.0,44,,1221.52,,-83.0,0.0,30.0,0.0,,
7163,201404,0,21.0,0.0,0.0,0.0,89.56,608.0,121.61,,1700.0,,24.59,41.97,358.0,53.64,4000.0,0.0,12,,387.87,0.0,214.0,28.0,1700.0,0.0,0.0,,172.13,28.0,422.33,156.0,0.0,28.0,28.0,358.0,307.51,2700.0,4700.0,55,0.0,2432.92,,-13.0,7.0,34.0,7.0,57.9,
